Tweet_Text,Label,user_name
bhosreekay tumhaari tarh phattu nahi mard hai jab tak ki goli ki aawaaz na sunnay nand ni aati,2,AaluKaHalwa
yih january nahi ho gaya koi indian drama ho gaya khatm honay ka naam he nahi lay raha,1,abdurrehman_43
agar sub centre logistics ka samaan poora hota har roz alag venue par aik match hota yih saala ghareeb board ha hamaara dua karo next time saheeh planning karain,0,Insider4Bb
bdi duaaa dy rahi hain aap,0,Ilyas2021
bilkul saheeh kaha ilm shuoor okay leeey hota hai laikin ham any naukari okay leeey bana liya hai,0,desibangtanny
quraan pak main aurat okay barray main wazeh likha hi okay jab apnay ghar say niklo two apnay munh par chaadar lattka liya karo feminist pant shirt pahan kar baal khulay chor kar apnay right okay leeey larr rahi haen baaqi allaah ham sab ko hidaayat dy aapko bhi ameen,2,capicunno
ashaw chalo mazaaq nahi bus bhoot ho gaya flirt,0,ADEELZA66741547
sir bhattka hoa ladka h ghalati insaan say hi hoti h ghalati muaaf kya jaaey,0,Jassthi97368904
haan tu mujhay be nah parrhna,0,TakkarKyLog
dunya haraami h saali saheeh kahtay h maan baap dunya ba paesay ki h insaanon ki nahi jo insaanon ka h wuh dunya ka nahi,2,HamadSujrah
reny dou fur kya ho ga,0,gowaleedgo
tasteless chootiey sab kai sab,0,Nayaab151
ratt qindeel ki tarh yih bhi gae,0,humtum_tweets
sardaarji buddaay ko pakistani awaam nai kabhi serious nahi liyaa aap kyoon kai rihaai ho iski aadat hai kaafir kaafir kahna yih imraan khaan ko yahoodi kahta hai leeey jail gaya tha,4,Rangroote
jitni ghar waalay daily chaaey bnwaty haen soch rahay hon chaaey ka khokha khol laiti hn buisness ka buisness hojaaey ga bachpan ki khwaahish be poori hojaaey ge,0,Rangroote
also concern bahanchod painchod memers need learn basic,2,Siddhupatel82
apni baap pouch pahlay okay tum kya ho,2,Rahul99860568
isi ka intizaar kar rahi thi main sorry karti hoon tweet delete,0,NaziaReham
baaaki aap okay baqol yahoodi hi without kasi okay dil ya eemaan allaah hi janta laikin aik bat hi aap okay yahoodi ny yahoodiyon okay country men poori dunya okay saamnay jaesay musalmaan aur islam ki detail saaey bataaya okay yih hi maira islam jo nabi pak saw ny sikhaaya jo quraan ny bataaya,1,sedrettin_yigit
bc subh subh kya retweet kar rahay ho tum,2,Faryal_TalpurPK
juthi tu ny bolck unblock kya,0,HUSSAINJEE4
instead people say donot owe anyone anything donot energy deal shit wont haha bahanchod energy to mairay father kabhi nahi hoti fucking care selfish chootiya go fuck,2,spartan20919
trri pen ki chooli kyoon jalti ha randdi okay bachay taira kya kaam army okay mamlaat main bolnay ka haram okay pillay tum lpg deshat ghard ho haraami afghaani nikaalo hamaaray mulk say tum any apnay haramiyun okay saath firing kar okay kyoon jawaan shaheed keeey ki yahoodi okay tookron pae palta ha tu kuttay,2,AzankhanPti
khabasaat say bharppor yaar maar aen tu aesi dost samjhday umar guzar daiti tu yahoodi nikaleya,1,RobyRobocop_
matlab kuchh bhi and see like,0,arshad_sharaz
read nothing randdi ronaa genetical tuned card victim card india ha grown be live leave thanks nothing,2,Farahab09797561
apnay gawaah banna hay ya marriage hall ki booking karwaani hay karnay deen jo kartay haan,0,_Cocaine_009
saalay kisi randdi okay bachay sooar ki oulaad tum jaesi hi hoti hai,2,NasirNa25857232
gashti ki bachi gadaron paaey lanat,2,josie8x
ji din maennay logon ki baatain dil pae laina shuru kya to yall bitch,1,HamadSujrah
lakh ka mushroom tairi maan daikay gai thi ya taira baap rakh kay gaya tha kaudi kay cell kay pille,2,wynjy
khinzeer ki aulaad apni yahoodi jaesi soch ka nateejah daikh lay,2,musmantabassam
ajeeb gashti okay bachchay hain,2,Mohamma35989833
laikin ham log tu chhaaeeey ko chhaaeeey hi kahtay hn,0,Rangroote
thought big name pakistan got much money business tycon politician becoming rich rich status bhaai sab sub any bahti ganga say haath dhoey hai bat karni hai tu unbiased reeh kar sab pae karay,1,umar75717564
aap aesay karo apni bajian paish kar do un randdiyon ki jagah haraami insanaram say aapko samajh ni aati kisi kutttti okay bachay bc,2,keynzzahh
service threek jo randdi ki aulade aap ki time line per aa kar galiyaan daiti allaah pak ki kasum single man main nay unko maan bahan aur baitti ki gali day kisi ko kill karnay kisi ko zindah jala dainay ki dhamki day percent gaanddu run away,2,Laltin6
production halala maulawi,4,heena0317
samajh ata hota dm kartay without,0,muhamma33163206
ratt tum log randdi rona rotay reeh jaao gy karachi trophy lay jay ga,2,imrankh06303222
yih kaesay ho sakta hai aap celeb ho,0,RameshPalta7
sir hamain ghantta kuchh naheen pata project kay baaray main regard,0,HoneyAwan220282
tu you aaey crush hai srk,0,RameshPalta7
abay bahanchod,2,BalochMaverick
agar main defame game shuru nahi kar rahi aur lihaaz kar rahi hoon tau bahut ghalat faaidah utthaanay ki koshish kar rahay ho aap start tau aap any kya hai laikin agar yih gandi degrading game khailna chaahtay ho tau bataao,0,QASIM_johar_136
jazak allaah aap bhi hamaishah khush rahay,0,desibangtanny
lo ji qadiani yahoodi agent any aik dafa phir baazi maarli musalmaan apni apni siyaasat kartay reeh gaey,4,Ismail786Saif
aao baetthain chikien highzone waala dumm,0,amdtkrpti1
koi nahi karta dm saari phattu hain,2,IkwanPawan
randdi ki bachi bakwas karti ho tu haraam maut maray gy lanat h aesay kafroo par,2,Airr_benderr
tairi baywafaai ka gham tu nai par tu baywafa nikla gham yih be kam nahi,0,Muhamma58412961
bahanchod judge haram kha kha kay khotay ki tarh ho gaya hai,2,Rangroote
aapkay acc apnay friends okay secret game main use karna saheeh hai,0,harpal198385
interviewer ask write something board andi bandi sandi jisnay mujhay job na di uski maan bahan randdi,2,BilalTahir_1
kyoon bhaai wheres shame hiding next time donot call hindu aur tum sab ho aik baap ki aulaad ho ttoh bolo rapist wa mulla,2,ZohaibMuneer7
aurat march happening lahore,0,procomic012
okay bye good night jaao subh jana hoga kam pae tumhain shoot karnay radhe movie tum bhi kam kar rahay ho and yih mairi sun laitay kya baat h fur shaadi na ho jaaey bachchon baap ban jaaey salmaan khaan,2,Kanika707
izzat say nam liya kar patwari taira asli abba ha bayghart apni ami jan say poochh lay baki imraan yahoodi bayghart kashmir frosh say tairi ami jan nay taste change kya ha imrani ttatttti saahibah saahib,1,MIdrees55592
number killer muslim muslim sad dam killing muslim syrian dictator killing muslim taliban killing muslim isi killing muslim saudi arabia killing yemeni saudi blockading qatar bahrain riot sunni killing shia sunni killing ahmadiya,4,YawerAliYawer
yih kabootar chauk hi macca ka hijra roed bi lagta ko,3,QasimSaifuddin
lo sir ji pahlay waalon okay khalaf kya karta tha ab okay khalaf tak baat pahunch gai pata ni baat aagay kidhar tak jaaey ji,0,heena0317
reply aana matter nahi karta raisham bus bhayya ham saaey issi tarhan piyaar kartay rahain ttoh aur kuchh nahi chaaheeey iqraar bhaai bus aesay hi ham janbaazon ka hausalah bardhaty rahain ttoh kisi cheez ki kummi nahi hamain jazaakallaah iqraar bhaai,0,kashifa25968007
ary kahnay ka matlab bahut umdaa tha,0,LuckyGrewal01
agar thailand kay khusray parliament aa saktay hain tu kuchh bhi ho sakta haiye,3,NickNameTipUu
achchha tumhi ko hijra bata raha,3,AJ_NFTs
piyaar kabhi jhukta nahi,0,MundaPirmahalia
tum without white main ho,0,FatthiNoor
ratt paki boy allaah ham be tairi e makhlooq main saaey hain,0,Achaw_thk_hai
nahi ho sakti saal ka larrka hai saal ki larrki thi leeey ab shadii karnay okay leeey larrkay ko bhi tha hona pray ga,0,Rannbaanka
mullah ha qullah kyoon randdi haram ha,2,Khankasipahi75
need research many land islam invaded year hijra,3,Simran_______
haha umd nahi thi aap say,0,Captan15417801
allaah muaaf karay semester zaae kar diey,0,NaeemManeka
bahanchod log paesa laikay chootiya banaata hai bhosrika,2,UmmerMehmood
tairi aaj tak baat bi sach hoti nahi daikhi maennay,0,AllahDi52892137
halala ki paedaaish andha hai buddddhay dikh naheen raha ki yih kisi ki shaadi ka video hai,4,Surbhis235678
ratt allaah ttala aapkay bhaai ko jaldi say sihhat yaab farmaaeeey ameen sum ameen,0,LifeInBhiwandi
ratt yih bahanchod chichore pan bhi bakchodi kar rahay criminal salmaan jail jaao,2,KundrraFp
quetta gladiator team jo lahore qalandars pae tar kha laiti kitna barra dil hai,0,doubletroubleiz
yih bhi poochhnay ki baat hai,0,MindsShoyeb
okay kjanuary khatm hi ni ho raha yaar,0,Shiithumour
bahut ziyaadah socchny okay bad neend sa utth jaao ga,0,PoojaShukla68
ratt daikh sab ko pata kay ab tu mujhay yaad ni karti,0,PriyAnkit22
looking crush tah february okay leeey h sahy,0,preet_Shehnaaz
beewi say poochh liya hai tum apna mind bana lo,0,ansari_alqama
aesa ho nai paiy ga,0,coldewstmfalive
mujhay yih samajh nahi aati okay haram khor ko koi pakarrta kyoon nahi hai yih bc wakeel hai apnay ghar hoga har jagah apni gand marwaanay kyoon aajaata ha phir iski baatain sunlo human right ka raula ddala hota ha kanjar any har dafa,2,Akshay74502719
chal maadarchod ghasti tairi jaesay main loon okay neechay rakhta hu yih chaonchlaay apnay bhaaiyon ko suna shaabaash beta,3,docsalonii
abay bharrway yes bhi bata kay bajwa tairi maan ka yaar bhi,0,0909Sonu
bahanchodon tweet chura kar kya milta hai,2,Heisennnbergg
ghalat jagah reply kar diya hai izha doosray jagah yih karna tha,0,BabarJalandhari
sudhar ja churrael,0,yunhos_mainhoe
delete kar yih post tairi maan ki kus main yih loon haram ki paidayesh indian ki misaal yahaan paakistaaniyon per thoopta hi haraami ki nasl haqeeqet television,2,Abhira143
sabr to usi din seekh liya tha ji din pakistantelecommunicationcompanylimited lagwaaya tha,0,DudiHamendra
itna e bauhat ha munaafiq,4,DudiHamendra
phattu saala,2,wakuu_wakuu_
cant believe aeman gave friend long lecture aur bhi bahut kaam hain zindagi main shaadi okay illawa shaadi isnt achievement you guy eagerly want,0,sid143555
window dead aapka computer khatray main hai urdu hindi,0,ribelle0804
main ny apni daadi okay phone ki brightness kal sham say zero ki hoi hai ab main un say rupee lay kar un okay phone ka bulb change karo ga,0,shkydv
kahan jaao ge mujhay chor kar main poochh poochh okay thak gaya without jawaab mujh ko na day saka without khud saraapa sawaal tha without jo mila sadyion baad bhi mairay lab pae koi gilah na tha mairi chup any usay rula diya jisay guftgu main kamaal tha,2,amararossiloml
agar aap kay baabu ny mint late reply kya ka matlab daal main kuchh kala hai,2,urlilsunny_
umamah ny banay thi mairay leeey main ny bana di umamah okay leeey,0,ESPNNBA
ha ha ha tumhaari sui wahi atki hai tum saalu aik time bataao jab unemployment ki charcha nahi hoi economy slow normal thi thi ab hoi world slow hai china apnay last year kay low level par h slow hona aik circulation h,0,DuaneRankin
come across hijra begging traffic intersection,3,BallsackSports
university ka last year ha laikin majaal ha okay aaj tak mairi kabhi valentine day pay extra class hoi ho,0,Locainefxther
tairay naam hamnay kya hay zindagi ka kabaara sanam,0,WestPapua_SUN
taira gaandd maar danga bhosdike tu nikal bc chootiey fan,2,Anilthota26
puree haraami,2,Fanboyshindu_sh
haaey sachchi main kya kah ri tun,0,Lucifer87348927
khatm ho tum log abh sale hoey next season day pencho bc get lost bastard,2,OlgunUluc
ratt bahanchod hyderabad ki taraf mat aao ji maar danga sabki apna yih bc north main hi rakho,2,Revanthrangers
sharm mujrim corrupt family ko possible nahi,0,GALXBOY
kaashif apni id ka password nibbi shaadi saaey pahlay kuchh bhi naheen,0,coldhealing
faasilah rakhain main tanhaai pasand hoon,0,DurrrRahoo
month leeey lagay kay wahn kay protocol hain jinko follow karna hota hai aap jaesay logo ko yih baat samajh nahi aa sakti,0,faewrith
nahi main apnay quiz main busy thi,0,Zeba_Khn
aap kya kar rahay punjab okay saath caption ham par thop okay majboor kar diya delhi main job guy work last year,0,RichStapless
tairay maan kay choot main kuttay ka landd bahanchod ti bhi uska dost lagta hai vimal chabake tairay maan kay gand tthuka aik thu police kay ddandday paadaingay ab gand tum hizdo kay,2,SuttaMaar
maira randdi rona kabhi ni ruk sakta,2,_aashishsingh_
haha aapka time bhi aaeiga aapkay leeey be tweet hongi phir,0,uttamsahu330
khuda ka khauf karo yih kal parson bzu multan main patthaanon aur psf ki larray hoi patthaanon paaey firing ki psf waalon ny tab police wahaan wa watching agri gate paaey hoa tha yih jan okay police saaey badtameezi paaey kar rahay thay gate band kar rakha hoa tha police ny kutta phir inko,3,AyeshaS29963419
naizi yahoodi,1,KumarAnil_PPS
listen kuchh aesa kar kamaal taira ho jaaoon arshad,0,poddarvivek12
inse ummeed mat rakhiagainke saamnay islam aik khilauna aur musalmaan agar inkay group kay nahi kaafir aur yahoodi hain inki akhlaqiat bus inkay apnay tak hain,4,MariaShabir7
bc lipsing okay paesay lainay hai unhon any,2,RajSoni2022
hope sort male society discrimination mullah halala xtalaq attire per woman desire sharia decides aazaadi mullah support totally,4,rahulbh06051594
tu zindah ha,0,heetpandya__
larrkiyaan two hatti e fasadi hain,0,doc_Dawood
london kay randdi,2,Ishaaa717
tum jaiso ki soch ki hamaishah aesay hi maan chuday rhegi bahanchod aik ladka ldki dost be hotay h hawasi insaanon,2,GemsOfBollywood
bus sunaaa hoa ha gujranwala man piyaari hoti,0,i_am_V_18
mard koi mauqi mi ni karta,0,Shah_ka_deewana
sach paesay ddoobay haen aapkay,0,veer73633808
good shaekh rasheed main plmn ka sporter worker hn main aurat march ki pur zor mazamat karta hn yih islam saaey pary ki bt hi hayayi hi hinna butt saahibah aapki bahut izzat karta tha laikin aapkay e faeslay any aapko un larrkiyon main shmail kardiya afsos,0,Kenny_K_U
nahi umar hoon nahi aaj tha ab parson ha hota we fur be manay bajay sona tha,0,asalah_khan
like problem anyone believing want ahmedi believe prophet prophet muhammad fine choice forcefully call muslim violating basic rule hard understand,4,606A707
meryum chup kar jaao yaar,0,LAKHANS98727573
shah kaunsa taira baap hai hai ttoh bjp ka hi baat ki base ttoh party hi hai bjp ishi leeey tujhay ch tiya bolta hoon bachcha hai tu abhi,2,noor_ali_bihari
bhayya accept without randdi rona wali habit ki baat kar raha tha you tweet,2,tara_the_diva
bhaai see maira yih bhaai aap okay kitnay barray fan hai kaafi time saaey aap okay reply ka wait kar rahay hai inko aik reply kar inki life ban jaaey ji bhaai fikr respond you one day,0,Himansh57414034
din ho gaey abi tak tujhay say larrki nai set hoi,0,therealjconyers
tum tu without randdi ho jo paesay be khud daiti ho aagay samajh jaao tairi jaesi aurtain aurat naam ko kalang hai buddddhi khosat,2,mito_is_real
mf calling kanjari look like clown,2,kennyarnold1997
missed you made acc bc felt like needed start smth idk,2,casuarineslove
petitioner general bajwacome originally idea pakistan wa brainchild ahmedi muslim sir zafar_ul_laah khaan wa stolen away convert shia muslim mister jinnaah founder,4,caipri_sun
haan laikin jo fuzool play card liya hue hnn un ko support naey karta islamic republic pakistan ka asulan ka saath march ho koi harj naey,1,caipri_sun
naya aaya h shaayad tu abhi twitter pi between tairay gaane bc kya gaata h bhaai tu meko shaayad bhool gaya hoga tu hnaaa you din aapsay mila tha stadium kurukshetra wa shocked totally,2,GFFN
bc circus banaaya hoa hay mulk ko,2,sunmoonfile
yes ttoh mujhay bhi samajh nahi aaya okay tweet main eesa kya hai,0,BenRattigan77
chlian kooku bt nah tthandd ha na bahut hota ha,0,brinkofcatness
cpi munh say mungfalli nahi tootati ji say akhrott todaingay yih,2,marenaltman
wonder ahmedi social medium activist busy protecting musharraf traitor sound alarming,4,MukeshOfl
haha taubah hai kitnay baychaen ho rahay hai nam sunny okay leeey,0,mosballin
sab bahanchod hain,2,halfbirdhalfman
wahaan phir bhi nahi aaey hogi jo tairay niyaazi zaani kopal rahay hair yahoodi sale,1,SevadalBRD
thank brother allaah aap logon ki aankhaain jald khol day phir ahem lanat bhaijnay okay bajaaeeey roz khud par bhejogay okay kash maennay ptm ko support kya hota,2,Melissa66935271
mujhay yih confusion hai tu ladka hai ya ladki yih hijra hai bura mat manaana aapka,3,Jagdish48746530
haveeli ki rangeenian daikhnay ko bhi milain ji ya sirf chong chon ka murabba ho ga,0,CutieHornyB
tumhaari gaandd lulla deliver karay bahanchod,2,dcuthbert
kyoon aap mairay kya lagtay ho jo aap mairay dukh dukhi ho jaao,0,soobinarche
kyoon ki aap jaesay kuchh logon ko imraan khaan ki wuhi dinon wali baat samajh naheen aa rahi thi isleeey khitaab zaroori tha got,0,yunosuke_kon
agar donon main say koi ni hoa ttoh phir maennay chhalaang maar daini hai chaahat say bahanchod bayizzati ho jaaeigi,2,hnyk_kon
bhi aik khabees tthaakur okay khaandaan waalon nay poori and league ko hijra banadiya haysher jaesa dil sirf mairay bhi okay father hay jo hamaishah sach bolta hay,3,SriRose_KonCute
bandr kay paadnay say kch nahi hota,2,BLINKonCharts
loora aik saala chuttiya,2,kon9876512
inse munh say moongfali toot ti nahi aur gaan say akhrott todaingay,2,_cyberneko
hay baddua na,0,KonAnastopoulos
yih karachiuniversity naheen bata rahay okay unkay baf aesay na ahil aaey jo sirf doosron ki buraaiyaan ddhoonddtay hen apnay koi achaar ka kam naheen kar saktay,0,KonAnastopoulos
tairi shakl bhi shakl sweeper wali hai bharrway,0,LeunKon
gaajar eye dimaagh kay leeey akhrott aur sanjay raut kay leeey dua issay dawa naheen dua ki zaroorat hai ab,2,Krishna13256121
mujhay pahlay hi pata hai okay main ugly hon know mairi dp wali picture bhi bahut ugly hain laikin bar bar jattaatay kyoon hain aap,0,HRL_17
ghussah ini jaldi ni ounda daily koi naw koi aa nikalta hai ab aesooo pae ghussah aa jaaey phir kya faaidah law karnay ka,0,nokafii_
ahem right par yih bat sub ki samajh main kahan aati ha ji,0,ArpitSi37933990
zee news pae aik congresi kutta bhaunk raha hai,2,theRealShooKon3
baji aesa kya main na kah diya ha,0,Rishikesh_ADX
na kaho aesa hamaara dil jal raha,0,meganeouji840
you ny tthok diya tha you kay,0,Abhishe15675788
